fid,id,oid,sr_no,girth_cm,height_m,canopy_dia_m,condition,ownership,society_name,road_name,northing,easting,balanced,special_collar,ward_name,botanical_name,saar_uid,common_name,local_name,economic_i,phenology,flowering,ward,is_rare
trees_display.fid--1672c0a_16c6758e284_6d5,18044130,,,50,4,2,Healthy,Private,N/A,Iti Road,18.55994199,73.81360386,True,nan,8,Acacia nilotica (Linn.) Del.,4029087,Babul,Babool,Timber wood,Seasonal,October-December,8,False
trees_display.fid--1672c0a_16c6758e284_6d6,18044131,,,80,8,4,Healthy,Private,N/A,Iti Road,18.55996741,73.8136005,True,nan,8,Acacia nilotica (Linn.) Del.,4029086,Babul,Babool,Timber wood,Seasonal,October-December,8,False
trees_display.fid--1672c0a_16c6758e284_6d7,18044132,,,60,4,2,Healthy,Private,N/A,Iti Road,18.55993754,73.81360855,True,nan,8,Acacia nilotica (Linn.) Del.,4029088,Babul,Babool,Timber wood,Seasonal,October-December,8,False
trees_display.fid--1672c0a_16c6758e284_6d8,18044133,,,60,4,2,Healthy,Private,N/A,Iti Road,18.5599512,73.81361827,True,nan,8,Acacia nilotica (Linn.) Del.,4029089,Babul,Babool,Timber wood,Seasonal,October-December,8,False
trees_display.fid--1672c0a_16c6758e284_6d9,18044134,,,60,4,2,Healthy,Private,N/A,Iti Road,18.55995915,73.81362263,True,nan,8,Acacia nilotica (Linn.) Del.,4029090,Babul,Babool,Timber wood,Seasonal,October-December,8,False
trees_display.fid--1672c0a_16c6758e284_6da,18044135,,,50,4,2,Healthy,Private,N/A,Iti Road,18.55995279,73.81365348,True,nan,8,Acacia nilotica (Linn.) Del.,4029091,Babul,Babool,Timber wood,Seasonal,October-December,8,False
trees_display.fid--1672c0a_16c6758e284_6db,18044136,,,25,3,2,Healthy,Private,N/A,Iti Road,18.55996074,73.81363772,True,nan,8,Acacia nilotica (Linn.) Del.,4029093,Babul,Babool,Timber wood,Seasonal,October-December,8,False
trees_display.fid--1672c0a_16c6758e284_6dc,18044137,,,25,3,2,Healthy,Private,N/A,Iti Road,18.55996868,73.81362699,True,nan,8,Acacia nilotica (Linn.) Del.,4029092,Babul,Babool,Timber wood,Seasonal,October-December,8,False
trees_display.fid--1672c0a_16c6758e284_6dd,18044138,,,50,4,2,Healthy,Private,N/A,Iti Road,18.55993754,73.81359447,True,nan,8,Acacia nilotica (Linn.) Del.,4029094,Babul,Babool,Timber wood,Seasonal,October-December,8,False
trees_display.fid--1672c0a_16c6758e284_6de,18044139,,,50,4,2,Healthy,Private,N/A,Iti Road,18.55995724,73.8135767,True,nan,8,Acacia nilotica (Linn.) Del.,4029095,Babul,Babool,Timber wood,Seasonal,October-December,8,False
trees_display.fid--1672c0a_16c6758e284_6df,18044140,,,60,4,2,Healthy,Private,N/A,Iti Road,18.55996455,73.81357234,True,nan,8,Acacia nilotica (Linn.) Del.,4029096,Babul,Babool,Timber wood,Seasonal,October-December,8,False
trees_display.fid--1672c0a_16c6758e284_6e0,18044141,,,50,4,2,Healthy,Private,N/A,Iti Road,18.55997027,73.81361693,True,nan,8,Acacia nilotica (Linn.) Del.,4029097,Babul,Babool,Timber wood,Seasonal,October-December,8,False
trees_display.fid--1672c0a_16c6758e284_6e1,18044142,,,50,4,2,Healthy,Private,N/A,Iti Road,18.55997059,73.81366722,True,nan,8,Acacia nilotica (Linn.) Del.,4029099,Babul,Babool,Timber wood,Seasonal,October-December,8,False
trees_display.fid--1672c0a_16c6758e284_6e2,18044143,,,50,4,2,Healthy,Private,N/A,Iti Road,18.559969,73.8136062,True,nan,8,Acacia nilotica (Linn.) Del.,4029098,Babul,Babool,Timber wood,Seasonal,October-December,8,False
trees_display.fid--1672c0a_16c6758e284_6e3,18044144,,,20,3,2,Healthy,Private,N/A,Iti Road,18.55996201,73.81361526,True,nan,8,Acacia nilotica (Linn.) Del.,4029100,Babul,Babool,Timber wood,Seasonal,October-December,8,False
trees_display.fid--1672c0a_16c6758e284_6e4,18044145,,,25,6,2,Healthy,Private,N/A,Iti Road,18.55996137,73.8135881,True,nan,8,Acacia nilotica (Linn.) Del.,4029101,Babul,Babool,Timber wood,Seasonal,October-December,8,False
trees_display.fid--1672c0a_16c6758e284_6e5,18044146,,,20,3,2,Healthy,Private,N/A,Iti Road,18.55994199,73.81362766,True,nan,8,Acacia nilotica (Linn.) Del.,4029102,Babul,Babool,Timber wood,Seasonal,October-December,8,False
trees_display.fid--1672c0a_16c6758e284_6e6,18044147,,,25,3,2,Healthy,Private,N/A,Iti Road,18.55996932,73.81365683,True,nan,8,Acacia nilotica (Linn.) Del.,4029103,Babul,Babool,Timber wood,Seasonal,October-December,8,False
trees_display.fid--1672c0a_16c6758e284_6e7,18044148,,,25,3,2,Healthy,Private,N/A,Iti Road,18.55993118,73.81360419,True,nan,8,Acacia nilotica (Linn.) Del.,4029105,Babul,Babool,Timber wood,Seasonal,October-December,8,False
trees_display.fid--1672c0a_16c6758e284_6e8,18044149,,,55,4,2,Healthy,Private,N/A,Iti Road,18.55994326,73.81358542,True,nan,8,Acacia nilotica (Linn.) Del.,4029104,Babul,Babool,Timber wood,Seasonal,October-December,8,False
trees_display.fid--1672c0a_16c6758e284_6e9,18044150,,,30,4,2,Healthy,Private,N/A,Iti Road,18.55995915,73.8136176,True,nan,8,Acacia nilotica (Linn.) Del.,4029106,Babul,Babool,Timber wood,Seasonal,October-December,8,False
trees_display.fid--1672c0a_16c6758e284_6ea,18044151,,,50,4,2,Healthy,Private,N/A,Iti Road,18.55997886,73.81360285,True,nan,8,Acacia nilotica (Linn.) Del.,4029107,Babul,Babool,Timber wood,Seasonal,October-December,8,False
trees_display.fid--1672c0a_16c6758e284_6eb,18044152,,,25,6,2,Healthy,Private,N/A,Iti Road,18.55995343,73.81364409,True,nan,8,Acacia nilotica (Linn.) Del.,4029108,Babul,Babool,Timber wood,Seasonal,October-December,8,False
trees_display.fid--1672c0a_16c6758e284_6ec,18044153,,,25,3,2,Healthy,Private,N/A,Iti Road,18.55996392,73.81359179,True,nan,8,Acacia nilotica (Linn.) Del.,4029109,Babul,Babool,Timber wood,Seasonal,October-December,8,False
trees_display.fid--1672c0a_16c6758e284_6ed,18044154,,,30,4,2,Healthy,Private,N/A,Iti Road,18.55995438,73.81364007,True,nan,8,Acacia nilotica (Linn.) Del.,4029111,Babul,Babool,Timber wood,Seasonal,October-December,8,False
trees_display.fid--1672c0a_16c6758e284_6ee,18044155,,,50,6,3,Healthy,Private,N/A,Iti Road,18.55997282,73.81362263,True,nan,8,Acacia nilotica (Linn.) Del.,4029110,Babul,Babool,Timber wood,Seasonal,October-December,8,False
trees_display.fid--1672c0a_16c6758e284_6ef,18044156,,,25,3,2,Healthy,Private,N/A,Iti Road,18.55993754,73.81361861,True,nan,8,Acacia nilotica (Linn.) Del.,4029112,Babul,Babool,Timber wood,Seasonal,October-December,8,False
trees_display.fid--1672c0a_16c6758e284_6f0,18044157,,,25,3,2,Healthy,Private,N/A,Iti Road,18.55996519,73.81365247,True,nan,8,Acacia nilotica (Linn.) Del.,4029113,Babul,Babool,Timber wood,Seasonal,October-December,8,False
trees_display.fid--1672c0a_16c6758e284_6f1,18044158,,,30,4,2,Healthy,Private,N/A,Iti Road,18.55996264,73.81356999,True,nan,8,Acacia nilotica (Linn.) Del.,4029114,Babul,Babool,Timber wood,Seasonal,October-December,8,False
trees_display.fid--1672c0a_16c6758e284_6f2,18044159,,,50,4,2,Healthy,Private,N/A,Iti Road,18.55992864,73.81362297,True,nan,8,Acacia nilotica (Linn.) Del.,4029115,Babul,Babool,Timber wood,Seasonal,October-December,8,False
trees_display.fid--1672c0a_16c6758e284_6f3,18044160,,,25,3,2,Healthy,Private,N/A,Iti Road,18.55996678,73.81358474,True,nan,8,Acacia nilotica (Linn.) Del.,4029117,Babul,Babool,Timber wood,Seasonal,October-December,8,False
trees_display.fid--1672c0a_16c6758e284_6f4,18044161,,,30,4,2,Healthy,Private,N/A,Iti Road,18.55994326,73.81363872,True,nan,8,Acacia nilotica (Linn.) Del.,4029116,Babul,Babool,Timber wood,Seasonal,October-December,8,False
trees_display.fid--1672c0a_16c6758e284_6f5,18044162,,,30,4,2,Healthy,Private,N/A,Iti Road,18.55995216,73.81364677,True,nan,8,Acacia nilotica (Linn.) Del.,4029118,Babul,Babool,Timber wood,Seasonal,October-December,8,False
trees_display.fid--1672c0a_16c6758e284_6f6,18044163,,,50,4,2,Healthy,Private,N/A,Iti Road,18.55996646,73.81362162,True,nan,8,Acacia nilotica (Linn.) Del.,4029119,Babul,Babool,Timber wood,Seasonal,October-December,8,False
trees_display.fid--1672c0a_16c6758e284_6f7,18044164,,,50,4,2,Healthy,Private,N/A,Iti Road,18.55995311,73.8136575,True,nan,8,Acacia nilotica (Linn.) Del.,4029120,Babul,Babool,Timber wood,Seasonal,October-December,8,False
trees_display.fid--1672c0a_16c6758e284_6f8,18044165,,,25,3,2,Healthy,Private,N/A,Iti Road,18.55997695,73.813629,True,nan,8,Acacia nilotica (Linn.) Del.,4029121,Babul,Babool,Timber wood,Seasonal,October-December,8,False
trees_display.fid--1672c0a_16c6758e284_6f9,18044166,,,25,3,2,Healthy,Private,N/A,Iti Road,18.55994771,73.81361157,True,nan,8,Acacia nilotica (Linn.) Del.,4029123,Babul,Babool,Timber wood,Seasonal,October-December,8,False
trees_display.fid--1672c0a_16c6758e284_6fa,18044167,,,25,3,2,Average,Private,N/A,Iti Road,18.55995724,73.81363772,True,nan,8,Acacia nilotica (Linn.) Del.,4029122,Babul,Babool,Timber wood,Seasonal,October-December,8,False
trees_display.fid--1672c0a_16c6758e284_6fb,18044168,,,30,4,2,Healthy,Private,N/A,Iti Road,18.55997377,73.81364811,True,nan,8,Acacia nilotica (Linn.) Del.,4029124,Babul,Babool,Timber wood,Seasonal,October-December,8,False
trees_display.fid--1672c0a_16c6758e284_6fc,18044169,,,25,3,2,Healthy,Private,N/A,Iti Road,18.5599458,73.81359078,True,nan,8,Acacia nilotica (Linn.) Del.,4029125,Babul,Babool,Timber wood,Seasonal,October-December,8,False
trees_display.fid--1672c0a_16c6758e284_6fd,18044170,,,60,4,2,Healthy,Private,N/A,Iti Road,18.55995661,73.8136518,True,nan,8,Acacia nilotica (Linn.) Del.,4029126,Babul,Babool,Timber wood,Seasonal,October-December,8,False
trees_display.fid--1672c0a_16c6758e284_6fe,18044171,,,60,4,2,Healthy,Private,N/A,Iti Road,18.55995343,73.81366119,True,nan,8,Acacia nilotica (Linn.) Del.,4029127,Babul,Babool,Timber wood,Seasonal,October-December,8,False
trees_display.fid--1672c0a_16c6758e284_6ff,18044172,,,70,6,3,Healthy,Private,N/A,Iti Road,18.55994389,73.81364007,True,nan,8,Acacia nilotica (Linn.) Del.,4029129,Babul,Babool,Timber wood,Seasonal,October-December,8,False
trees_display.fid--1672c0a_16c6758e284_700,18044173,,,50,4,2,Healthy,Private,N/A,Iti Road,18.55995915,73.81365918,True,nan,8,Acacia nilotica (Linn.) Del.,4029128,Babul,Babool,Timber wood,Seasonal,October-December,8,False
trees_display.fid--1672c0a_16c6758e284_701,18044174,,,40,4,2,Healthy,Private,N/A,Iti Road,18.55994294,73.81361995,True,nan,8,Acacia nilotica (Linn.) Del.,4029130,Babul,Babool,Timber wood,Seasonal,October-December,8,False
trees_display.fid--1672c0a_16c6758e284_702,18044175,,,40,4,2,Healthy,Private,N/A,Iti Road,18.55996519,73.81357469,True,nan,8,Syzygium cumini (Linn.)Skeels.,4029131,Jamun,Jamun,Fruit,Seasonal,March-May,8,False
trees_display.fid--1672c0a_16c6758e284_703,18044176,,,80,8,3,Healthy,Private,N/A,Iti Road,18.55997282,73.81363671,True,nan,8,Millingtonia hortensis Linn.,4029132,Indian Cork Tree,Akashneem,Paper industry,Seasonal,October-December,8,False
trees_display.fid--1672c0a_16c6758e284_704,18044177,,,10,5,2,Average,Private,Sr. No.15 Saragam Society   Ambedkar Chowk Karve Nagar,Canal  Road,18.48316794,73.81328769,True,nan,31,Nyctanthes arbor-tristis Linn.,4029133,Parijatak,Parijatak,Medicinal,Throughout year,Throughout year,31,False
trees_display.fid--1672c0a_16c6758e284_705,18044178,,,20,5,2,Healthy,Private,Sr. No.15 Saragam Society   Ambedkar Chowk Karve Nagar,Canal  Road,18.48332757,73.81306406,True,nan,31,Mangifera indica Linn.,4029134,Mango,Amba,Fruit,Seasonal,January-March,31,False
trees_display.fid--1672c0a_16c6758e284_706,18044179,,,16,5,2,Healthy,Private,Sr. No.15 Saragam Society   Ambedkar Chowk Karve Nagar,Canal  Road,18.48324807,73.81314285,True,nan,31,Ficus racemosa L.,4029135,Cluster Fig Tree,Umber,Medicinal,Seasonal,March-May,31,False
trees_display.fid--1672c0a_16c6758e284_707,18044180,,,8,3,2,Healthy,Private,Solitaire World,Sitaram Thakare Road,18.47837621,73.87035001,True,nan,71,Bauhinia tomentosa Linn.,4028760,Yellow Bell Orchid Tree,Ashunder,Ornamental,Seasonal,November-January,71,False
trees_display.fid--1672c0a_16c6758e284_708,18044181,,,10,5,2,Healthy,Private,Sr. No.15 Saragam Society   Ambedkar Chowk Karve Nagar,Canal  Road,18.4832662,73.81312408,True,nan,31,Ficus racemosa L.,4029136,Cluster Fig Tree,Umber,Medicinal,Seasonal,March-May,31,False
trees_display.fid--1672c0a_16c6758e284_709,18044182,,,8,2,0,Dead,Private,Solitaire World,Sitaram Thakare Road,18.47826841,73.87010392,True,nan,71,Bauhinia tomentosa Linn.,4028768,Yellow Bell Orchid Tree,Ashunder,Ornamental,Seasonal,November-January,71,False
trees_display.fid--1672c0a_16c6758e284_70a,18044183,,,8,2,2,Average,Private,Solitaire World,Sitaram Thakare Road,18.47829035,73.87014985,True,nan,71,Bauhinia tomentosa Linn.,4028767,Yellow Bell Orchid Tree,Ashunder,Ornamental,Seasonal,November-January,71,False
trees_display.fid--1672c0a_16c6758e284_70b,18044184,,,8,2,2,Healthy,Private,Solitaire World,Sitaram Thakare Road,18.47830307,73.87019109,True,nan,71,Bauhinia tomentosa Linn.,4028766,Yellow Bell Orchid Tree,Ashunder,Ornamental,Seasonal,November-January,71,False
trees_display.fid--1672c0a_16c6758e284_70c,18044185,,,8,3,2,Healthy,Private,Solitaire World,Sitaram Thakare Road,18.47831929,73.87022261,True,nan,71,Bauhinia tomentosa Linn.,4028765,Yellow Bell Orchid Tree,Ashunder,Ornamental,Seasonal,November-January,71,False
trees_display.fid--1672c0a_16c6758e284_70d,18044186,,,10,4,4,Healthy,Private,Solitaire World,Sitaram Thakare Road,18.47834155,73.87026686,True,nan,71,Bauhinia tomentosa Linn.,4028763,Yellow Bell Orchid Tree,Ashunder,Ornamental,Seasonal,November-January,71,False
trees_display.fid--1672c0a_16c6758e284_70e,18044187,,,29,4,3,Healthy,Private,Solitaire World,Sitaram Thakare Road,18.47841691,73.87042914,True,nan,71,Bauhinia purpurea L.,4028756,Orchid Tree,Kanchan,Ornamental,Seasonal,September-November,71,False
trees_display.fid--1672c0a_16c6758e284_70f,18044188,,,20,4,4,Healthy,Private,Solitaire World,Sitaram Thakare Road,18.47845094,73.87048278,True,nan,71,Bauhinia purpurea L.,4028753,Orchid Tree,Kanchan,Ornamental,Seasonal,September-November,71,False
trees_display.fid--1672c0a_16c6758e284_710,18044189,,,38,5,4,Healthy,Private,Solitaire World,Sitaram Thakare Road,18.47842645,73.87044355,True,nan,71,Bauhinia purpurea L.,4028755,Orchid Tree,Kanchan,Ornamental,Seasonal,September-November,71,False
trees_display.fid--1672c0a_16c6758e284_711,18044190,,,17,4,2,Healthy,Private,Solitaire World,Sitaram Thakare Road,18.47846557,73.87051664,True,nan,71,Bauhinia purpurea L.,4028752,Orchid Tree,Kanchan,Ornamental,Seasonal,September-November,71,False
trees_display.fid--1672c0a_16c6758e284_712,18044191,,,37,4,4,Average,Private,Solitaire World,Sitaram Thakare Road,18.4784767,73.8705324,True,nan,71,Bauhinia purpurea L.,4028751,Orchid Tree,Kanchan,Ornamental,Seasonal,September-November,71,False
trees_display.fid--1672c0a_16c6758e284_713,18044192,,,34,4,4,Healthy,Private,Solitaire World,Sitaram Thakare Road,18.47855365,73.87065612,True,nan,71,Bauhinia purpurea L.,4028747,Orchid Tree,Kanchan,Ornamental,Seasonal,September-November,71,False
trees_display.fid--1672c0a_16c6758e284_714,18044193,,,49,7,5,Healthy,Government,Na,Baner Sus Road,18.54929469,73.78797267,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4029142,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_715,18044194,,,15,4,2,Healthy,Government,Na,Baner Sus Road,18.54907727,73.78778927,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4029148,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_716,18044195,,,29,5,3,Healthy,Government,Na,Baner Sus Road,18.54925083,73.78751501,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4029149,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_717,18044196,,,28,4,2,Healthy,Government,Na,Baner Sus Road,18.5489905,73.78733195,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4029150,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_718,18044197,,,10,2,1,Healthy,Garden,X Mayor Bharat Savant Palm Uday,Alandi Road,18.56452993,73.87464155,True,nan,16,Ravenea rivularis Jum. & H. Perrier,4016555,Majestic Palm,Majestic Palm,Ornamental,Seasonal,May-July,16,True
trees_display.fid--1672c0a_16c6758e284_719,18044198,,,10,2,1,Healthy,Garden,X Mayor Bharat Savant Palm Uday,Alandi Road,18.56450101,73.87459058,True,nan,16,Ravenea rivularis Jum. & H. Perrier,4016551,Majestic Palm,Majestic Palm,Ornamental,Seasonal,May-July,16,True
trees_display.fid--1672c0a_16c6758e284_71a,18044199,,,10,2,1,Healthy,Garden,X Mayor Bharat Savant Palm Uday,Alandi Road,18.56451308,73.87457617,True,nan,16,Ravenea rivularis Jum. & H. Perrier,4016550,Majestic Palm,Majestic Palm,Ornamental,Seasonal,May-July,16,True
trees_display.fid--1672c0a_16c6758e284_71b,18044200,,,10,2,1,Healthy,Garden,X Mayor Bharat Savant Palm Uday,Alandi Road,18.56451245,73.87458891,True,nan,16,Ravenea rivularis Jum. & H. Perrier,4016552,Majestic Palm,Majestic Palm,Ornamental,Seasonal,May-July,16,True
trees_display.fid--1672c0a_16c6758e284_71c,18044201,,,11,2,1,Healthy,Garden,X Mayor Bharat Savant Palm Uday,Alandi Road,18.56431253,73.87485579,True,nan,16,Hyophorbe lagenicaulis (Baily) Moore.,4018976,Hyophorbe Palm,Hyophorbe Palm,Ornamental,Seasonal,May-June,16,True
trees_display.fid--1672c0a_16c6758e284_71d,18044202,,,46,6,5,Healthy,Government,Na,Baner Sus Road,18.54889736,73.78695108,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4029259,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_71e,18044203,,,24,4,2,Healthy,Government,Na,Baner Sus Road,18.55053719,73.78850073,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4029261,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_71f,18044204,,,42,6,5,Healthy,Government,Na,Baner Sus Road,18.54951941,73.78742784,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4029264,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_720,18044205,,,29,5,2,Healthy,Government,Na,Baner Sus Road,18.54985857,73.78814299,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4029265,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_721,18044206,,,61,5,3,Healthy,Government,Na,Baner Sus Road,18.54997173,73.78718946,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4029267,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_722,18044207,,,29,5,2,Healthy,Government,Na,Baner Sus Road,18.55053719,73.78814299,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4029269,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_723,18044208,,,49,7,5,Healthy,Government,Na,Baner Sus Road,18.55065035,73.7879046,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4029273,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_724,18044209,,,24,4,2,Healthy,Government,Na,Baner Sus Road,18.55019804,73.78695108,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4029277,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_725,18044210,,,26,4,5,Healthy,Government,Na,Baner Sus Road,18.55053719,73.7879046,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4029278,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_726,18044211,,,24,4,2,Healthy,Government,Na,Baner Sus Road,18.55043898,73.78860298,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4029288,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_727,18044212,,,46,6,5,Healthy,Government,Na,Baner Sus Road,18.5503557,73.78886886,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4029289,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_728,18044213,,,46,6,5,Healthy,Government,Na,Baner Sus Road,18.54949875,73.78831666,True,nan,9,Gliricidia sepium (Jacq.) Walp.,4029290,Giripushpa,Giripushpa,Firewood,Seasonal,March-June,9,False
trees_display.fid--1672c0a_16c6758e284_729,18044214,,,68,9,4,Healthy,Private,United Association Of Isna Ashari Iranians Of Poona,Pune Solapur Highway Road,18.50502428,73.9078835,True,nan,46,Cocos nucifera Linn.,3986019,Coconut,Naral,Fruit,Throughout year,Throughout year,46,False
trees_display.fid--1672c0a_16c6758e284_72a,18044215,,,58,10,2,Healthy,Private,United Association Of Isna Ashari Iranians Of Poona,Pune Solapur Highway Road,18.50497309,73.90780304,True,nan,46,Leucaena leucocephala (Lamk.)De.wit.,3985985,Subabul,Subabul,Timber wood,Seasonal,July-January,46,False
